"chr","pos","neg_log10p_model1.x","neg_log10p_model1.y"
"chr2L",8610610,0.0177667556496895,0.00914183576293556
"chr2L",8630610,0.0133193124972395,0.00649185616230863
"chr2L",8650610,0.00855548086416501,0.00389132757327606
"chr2L",8670610,0.00743173958480779,0.00330661676156711
"chr2L",8690610,0.00821310824167682,0.0037446612616825
"chr2L",8710610,0.0182306215841006,0.00938075745547755
"chr2L",8730610,0.0207575663456645,0.0108418730479453
"chr2L",8750610,0.0335225659706631,0.0187226770093413
"chr2L",8770610,0.0182150751788188,0.00928496384457937
"chr2L",8790610,0.0155337998035428,0.00771925001544569
"chr2L",8810610,0.0303810528999056,0.0167607655011561
"chr2L",8830610,0.0217210096499646,0.0113749903179074
"chr2L",8850610,0.0218125493585585,0.0114565223203099
"chr2L",8870610,0.0135004984833691,0.00660269978949665
"chr2L",8890610,0.0160771185245093,0.00806987864839057
"chr2L",8910610,0.0162785968621891,0.00816062654678491
"chr2L",8930610,0.00665496981577503,0.00293121820544617
"chr2L",8950610,0.00875446056980663,0.00398454109758497
"chr2L",8970610,0.011245150889696,0.00535264566496793
"chr2L",8990610,0.0115335823471999,0.00557288954513384
"chr2L",9010610,0.0167392326194639,0.00883615575429115
"chr2L",9030610,0.0209075778489358,0.0115618157150587
"chr2L",9050610,0.029414403472425,0.016957473872475
"chr2L",9070610,0.0483069276168198,0.030743297792529
"chr2L",9090610,0.0482965980045909,0.0304577640825233
"chr2L",9110610,0.0357324250902272,0.0208366535258673
"chr2L",9130610,0.0309373648929839,0.0175996257330138
"chr2L",9150610,0.0259749980713547,0.0139634058019912
"chr2L",9170610,0.0429154023139205,0.0252458871271618
"chr2L",9190610,0.125735538372771,0.0866439689631087
"chr2L",9210610,0.207912900709124,0.158392693403953
"chr2L",9230610,0.037145870733599,0.0214917948483564
"chr2L",9250610,0.0986571319163316,0.0659314514363316
"chr2L",9270610,0.134491931972637,0.0936365082860592
"chr2L",9290610,0.136566325142765,0.0959593666816488
"chr2L",9310610,0.141407103412414,0.100822117876206
"chr2L",9330610,0.0820302355749322,0.0524201218388525
"chr2L",9350610,0.122407678445227,0.084025934357384
"chr2L",9370610,0.147031801121757,0.102137882345792
"chr2L",9390610,0.0953877998427876,0.065504821625462
"chr2L",9410610,0.104359949973045,0.0716932723226996
"chr2L",9430610,0.115517366182142,0.0822577489232259
"chr2L",9450610,0.126499119576616,0.0934865174352842
"chr2L",9470610,0.135671796022462,0.101631048051515
"chr2L",9490610,0.16049114117157,0.128382114718942
"chr2L",9510610,0.444148656953133,0.407416244483411
"chr2L",9530610,0.566830432104599,0.530314043342251
"chr2L",9550610,0.445333414593001,0.402666141410802
"chr2L",9570610,0.403157340483294,0.35531355983155
"chr2L",9590610,0.554027053341478,0.502293046344394
"chr2L",9610610,0.59184553818098,0.545050612722872
"chr2L",9630610,0.436715242647236,0.385636055239232
"chr2L",9650610,0.337229122419092,0.288201773444734
"chr2L",9670610,0.258335752293993,0.212290641788523
"chr2L",9690610,0.228704359376396,0.182589207837926
"chr2L",9710610,0.211173461463803,0.166459404595031
"chr2L",9730610,0.256695866627238,0.216041271308843
"chr2L",9750610,0.237639496242642,0.1991488125474
"chr2L",9770610,0.226270594848572,0.194189128124237
"chr2L",9790610,0.182664103356591,0.150511009835607
"chr2L",9810610,0.227181542181291,0.19674536827431
"chr2L",9830610,0.252630552333853,0.226531276937044
"chr2L",9850610,0.219604668775283,0.200167329636434
"chr2L",9870610,0.18589228537625,0.168218874195198
"chr2L",9890610,0.212059877868399,0.190307752353539
"chr2L",9910610,0.199117455174227,0.180913124934924
"chr2L",9930610,0.289984328142666,0.280197887179182
"chr2L",9950610,0.307854496157632,0.301875717865557
"chr2L",9970610,0.347708910569739,0.348109060185697
"chr2L",9990610,0.373639731550183,0.364919227485109
"chr2L",10010610,0.377096964606991,0.363494844135287
"chr2L",10030610,0.438246996679675,0.423330875489712
"chr2L",10050610,0.486175191981007,0.474119179516224
"chr2L",10070610,0.479430889851301,0.462701911819524
"chr2L",10090610,0.649300204404942,0.635595857197961
"chr2L",10110610,0.77436144633592,0.76438018837981
"chr2L",10130610,0.901360197782806,0.879215113657428
"chr2L",10150610,1.02548009987925,1.00176479027179
"chr2L",10170610,0.987571998668966,0.959362714282659
"chr2L",10190610,1.01720464188312,0.995504940881457
"chr2L",10210610,1.05700316954788,1.04476107118217
"chr2L",10230610,0.7913558490446,0.763566313732192
"chr2L",10250610,0.67001437218763,0.639271608173355
"chr2L",10270610,0.871960379864827,0.843191694550864
"chr2L",10290610,0.77616919434943,0.743587247592096
"chr2L",10310610,0.696353140121845,0.65283697333233
"chr2L",10330610,0.563874473084702,0.519692888176385
"chr2L",10350610,0.558874596539167,0.507949508300365
"chr2L",10370610,0.54621392724286,0.482964989915529
"chr2L",10390610,0.550811374818244,0.476446088514647
"chr2L",10410610,0.537008096765633,0.458071996606659
"chr2L",10430610,0.570725924942316,0.484472199557952
"chr2L",10450610,0.526006706633469,0.441219719940358
"chr2L",10470610,0.497527788330801,0.415529088406075
"chr2L",10490610,0.578417427067396,0.484544120158913
"chr2L",10510610,0.596934504505919,0.499556318058477
"chr2L",10530610,0.567706995609908,0.475594945411476
"chr2L",10550610,0.605574437404426,0.507638693783127
"chr2L",10570610,0.620636735766479,0.522701965054984
"chr2L",10590610,0.729606228708287,0.620798296140511
"chr2L",10610610,0.775816987661303,0.663658017598429
"chr2L",10630610,0.816556742017542,0.703716845661421
"chr2L",10650610,0.816560609302652,0.707185580096933
"chr2L",10670610,0.833646384881634,0.721602715184778
"chr2L",10690610,0.857223268336468,0.742369635800308
"chr2L",10710610,0.831812084417789,0.722664422296515
"chr2L",10730610,0.825436445213081,0.715439038684925
"chr2L",10750610,0.785150743968551,0.678408257675714
"chr2L",10770610,0.804059460622845,0.698536190295734
"chr2L",10790610,0.798051018499651,0.69452438687636
"chr2L",10810610,0.82529054713113,0.72270431479689
"chr2L",10830610,0.849539117005775,0.749440293599601
"chr2L",10850610,0.836748653473164,0.73892370555989
"chr2L",10870610,0.92685964967632,0.826978268394167
"chr2L",10890610,0.999695115611036,0.901360422601742
"chr2L",10910610,1.14349483932381,1.03545152735989
"chr2L",10930610,1.17320625336376,1.06413059081684
"chr2L",10950610,1.15200985110107,1.04721111528223
"chr2L",10970610,1.19847390609695,1.09057237932758
"chr2L",10990610,1.08603643204736,0.986148954795304
"chr2L",11010610,1.03119472396769,0.933147244599315
"chr2L",11030610,0.986557438518389,0.891551344337422
"chr2L",11050610,0.996765406377666,0.901534481899799
"chr2L",11070610,0.93143103846043,0.841035655383993
"chr2L",11090610,0.940220495984325,0.850239066555393
"chr2L",11110610,0.857029112359345,0.774477942714871
"chr2L",11130610,0.814389846259973,0.73665314538386
"chr2L",11150610,0.821227965206205,0.746078941337172
"chr2L",11170610,0.835986691932294,0.761238235939457
"chr2L",11190610,0.833031970243166,0.760422260255038
"chr2L",11210610,0.778046413483797,0.715966948885988
"chr2L",11230610,0.755643396784034,0.693605690198012
"chr2L",11250610,0.762476227457664,0.703546290686816
"chr2L",11270610,0.759925492625823,0.701802328484547
"chr2L",11290610,0.798787592841648,0.741926715122428
"chr2L",11310610,0.827884190920408,0.772854314725268
"chr2L",11330610,0.845267299639217,0.790137412919068
"chr2L",11350610,0.857497963622927,0.804146894078903
"chr2L",11370610,0.882238946989179,0.831632085526842
"chr2L",11390610,0.939246242054995,0.890724730577107
"chr2L",11410610,1.08605965252697,1.03515248283026
"chr2L",11430610,1.08829857485841,1.0360540330799
"chr2L",11450610,1.10010432443899,1.04707509828798
"chr2L",11470610,1.09111786061555,1.03797931798497
"chr2L",11490610,1.13277034073268,1.0824695466219
"chr2L",11510610,1.03214353811227,0.976743773802324
"chr2L",11530610,1.05762813892597,1.00222563291322
"chr2L",11550610,1.00131255594279,0.945742825797261
"chr2L",11570610,0.985939165102185,0.928520505746772
"chr2L",11590610,1.00301295033974,0.944233705781276
"chr2L",11610610,1.12065287383001,1.05520800133317
"chr2L",11630610,1.11846425840123,1.0578063456789
"chr2L",11650610,1.12878693552382,1.06662561942952
"chr2L",11670610,1.13213418682047,1.07110797995245
"chr2L",11690610,1.05558171386728,0.993800725707296
"chr2L",11710610,0.940810562933843,0.887021734658287
"chr2L",11730610,0.914320762125595,0.862057524588451
"chr2L",11750610,0.943036269698123,0.89007504464232
"chr2L",11770610,0.90845970794795,0.858405476062204
"chr2L",11790610,0.858046345259324,0.811939104085066
"chr2L",11810610,0.829667344737594,0.785919830590329
"chr2L",11830610,0.828080778102929,0.786428437460649
"chr2L",11850610,0.839999044592054,0.803953748203466
"chr2L",11870610,0.807849320576776,0.7749298897693
"chr2L",11890610,0.722245329741192,0.6894123519435
"chr2L",11910610,0.720408315910373,0.685097714811652
"chr2L",11930610,0.65738109163764,0.62158981760911
"chr2L",11950610,0.565736696087143,0.524267113541729
"chr2L",11970610,0.538180791824035,0.490331727791066
"chr2L",11990610,0.459023237004254,0.410294635744343
"chr2L",12010610,0.358397533757321,0.312291297288938
"chr2L",12030610,0.306136185943236,0.262520728693594
"chr2L",12050610,0.245460230171143,0.204608487233609
"chr2L",12070610,0.179396176969336,0.146586382765046
"chr2L",12090610,0.148330233156187,0.118077351495906
"chr2L",12110610,0.0970484785726955,0.0744656579176478
"chr2L",12130610,0.0679414454943681,0.0509915808488677
"chr2L",12150610,0.0393791353288186,0.0276401261999735
"chr2L",12170610,0.0473501328476491,0.0321165309564962
"chr2L",12190610,0.0271457764480073,0.0169650532279279
"chr2L",12210610,0.0256611856244081,0.0157723539094582
"chr2L",12230610,0.0220359410835991,0.0131804427603782
"chr2L",12250610,0.0193406850221109,0.0112973887495403
"chr2L",12270610,0.021998594164338,0.0131601099088546
"chr2L",12290610,0.0286417718455254,0.017423035670622
"chr2L",12310610,0.0346026702905367,0.0213275789491142
"chr2L",12330610,0.0418515342332654,0.0253688775612539
"chr2L",12350610,0.102760133746983,0.0685858240409204
"chr2L",12370610,0.1428949358228,0.0990016386077973
"chr2L",12390610,0.244625698492479,0.181745825343359
"chr2L",12410610,0.222381325569583,0.165788049915746
"chr2L",12430610,0.240233612948659,0.180199631940856
"chr2L",12450610,0.258806312189818,0.196299398641904
"chr2L",12470610,0.298034903329177,0.233431117276895
"chr2L",12490610,0.343187787428192,0.271435481345108
"chr2L",12510610,0.369051096100408,0.290931387788032
"chr2L",12530610,0.366634804225937,0.287729534930112
"chr2L",12550610,0.370809462492672,0.2922297697962
"chr2L",12570610,0.347677158612447,0.268480328574438
"chr2L",12590610,0.369233922767441,0.287039391674824
"chr2L",12610610,0.414878055795961,0.326994008402684
"chr2L",12630610,0.400632347819734,0.314338627742126
"chr2L",12650610,0.308140910247369,0.234452110551941
"chr2L",12670610,0.225216109561559,0.164871072898163
"chr2L",12690610,0.176409549653628,0.125490607103766
"chr2L",12710610,0.191513948313029,0.137894571892079
"chr2L",12730610,0.141930485711057,0.0977328112679597
"chr2L",12750610,0.091839148900658,0.0596735562443647
"chr2L",12770610,0.0684944703341216,0.0427752094832998
"chr2L",12790610,0.0420604107756728,0.0247261698776133
"chr2L",12810610,0.0340499987894394,0.0220299503514
"chr2L",12830610,0.0502190731674876,0.0360583334065853
"chr2L",12850610,0.0615163649296802,0.0392134359597983
"chr2L",12870610,0.0515509821215818,0.0326233625478736
"chr2L",12890610,0.0431394769951983,0.025805074471561
"chr2L",12910610,0.0412390742018342,0.0242097542215408
"chr2L",12930610,0.0330373714834508,0.018466141066106
"chr2L",12950610,0.0649654700516036,0.040411456002442
"chr2L",12970610,0.0711695946719217,0.0446135121719295
"chr2L",12990610,0.0756541184746755,0.0476721151898605
"chr2L",13010610,0.0788606041074753,0.0502698057015015
"chr2L",13030610,0.0602000584593994,0.0370190200280823
"chr2L",13050610,0.100256509920809,0.0667385572300908
"chr2L",13070610,0.138110476819822,0.097532623604252
"chr2L",13090610,0.118684373295977,0.0824499671166319
"chr2L",13110610,0.104052062870862,0.0732957359595659
"chr2L",13130610,0.107905275738703,0.074757300072675
"chr2L",13150610,0.094692179570831,0.062830214175064
"chr2L",13170610,0.0726137114476267,0.04604181603636
"chr2L",13190610,0.078138361348496,0.0495020271188948
"chr2L",13210610,0.079883448195755,0.0507636798501033
"chr2L",13230610,0.111746764629556,0.0785889361719199
"chr2L",13250610,0.136887827975442,0.104738989503677
"chr2L",13270610,0.207552163390281,0.176447612025712
"chr2L",13290610,0.228991926774085,0.202011652251563
"chr2L",13310610,0.223060815293112,0.197983223026153
"chr2L",13330610,0.279997564378829,0.256148068908845
"chr2L",13350610,0.147206907223088,0.129059469534991
"chr2L",13370610,0.153388016401436,0.13302988057016
"chr2L",13390610,0.10910302802416,0.0946513185561429
"chr2L",13410610,0.103959590455994,0.0881871548687039
"chr2L",13430610,0.135875122693695,0.123054875508673
"chr2L",13450610,0.155029893838568,0.150769566229068
"chr2L",13470610,0.123476567702637,0.116269906543065
"chr2L",13490610,0.104424466085812,0.097525531101763
"chr2L",13510610,0.0783722481702545,0.0654274336456304
"chr2L",13530610,0.0737627369001838,0.064782560555728
"chr2L",13550610,0.0884740576829901,0.0790841364785376
"chr2L",13570610,0.125490665585214,0.114163855287414
"chr2L",13590610,0.132880787073318,0.121770781753321
"chr2L",13610610,0.16063377116935,0.152978892410606
"chr2L",13630610,0.1470080458681,0.139324260759501
"chr2L",13650610,0.13539659656057,0.129275145807521
"chr2L",13670610,0.114137443246809,0.106238337051381
"chr2L",13690610,0.121489867152737,0.109475889049258
"chr2L",13710610,0.158208415048966,0.148872919029493
"chr2L",13730610,0.141697516760554,0.128586515845678
"chr2L",13750610,0.198260144052302,0.18784096351498
"chr2L",13770610,0.196437610979363,0.174530027650015
"chr2L",13790610,0.222070777619712,0.199212875347495
"chr2L",13810610,0.218422190384461,0.199710317941654
"chr2L",13830610,0.23539506517397,0.208327956026426
"chr2L",13850610,0.213050043183657,0.187580313811819
"chr2L",13870610,0.233260866012555,0.207081742619122
"chr2L",13890610,0.258800676283671,0.227452599526779
"chr2L",13910610,0.278763669584748,0.249646758160116
"chr2L",13930610,0.292329147449889,0.256172797733033
"chr2L",13950610,0.339539881959504,0.295610567819929
"chr2L",13970610,0.356868083355429,0.312460914625615
"chr2L",13990610,0.391203524591345,0.338872509102002
"chr2L",14010610,0.432008919694609,0.374861726171994
"chr2L",14030610,0.468838139571753,0.402027703442524
"chr2L",14050610,0.575584440615557,0.500186917350728
"chr2L",14070610,0.797019181225392,0.712895905869905
"chr2L",14090610,0.860908868314103,0.778593450502779
"chr2L",14110610,0.953192292788405,0.872451708137737
"chr2L",14130610,1.19232786749808,1.10733436793524
"chr2L",14150610,1.13253796287826,1.04865290004082
"chr2L",14170610,1.12809919412597,1.05326555772503
"chr2L",14190610,1.30391752661585,1.23601418868019
"chr2L",14210610,1.5067154342038,1.43841846660232
"chr2L",14230610,1.42205969936707,1.34783984249655
"chr2L",14250610,1.52704061182924,1.44617431750955
"chr2L",14270610,1.5850700659528,1.50403061155307
"chr2L",14290610,1.58214352411005,1.49819901563016
"chr2L",14310610,1.5397817594468,1.45111626955101
"chr2L",14330610,1.48839720381036,1.38832014007891
"chr2L",14350610,1.50344279156367,1.40791888682705
"chr2L",14370610,1.52556331161578,1.42865023209224
"chr2L",14390610,1.69108784450185,1.59077407203947
"chr2L",14410610,1.70038283249643,1.59744416683747
"chr2L",14430610,1.62291404016867,1.51179416129824
"chr2L",14450610,1.54942971021909,1.43491049874381
"chr2L",14470610,1.40406708001176,1.28929699489209
"chr2L",14490610,1.4660286996848,1.35613826544085
"chr2L",14510610,1.64368106571169,1.51953530177855
"chr2L",14530610,1.6340156005511,1.50136022162216
"chr2L",14550610,1.72407745416968,1.58859931004931
"chr2L",14570610,1.91027713312501,1.7598524943658
"chr2L",14590610,1.85045334986722,1.69404713576265
"chr2L",14610610,1.69239911205392,1.52868456701152
"chr2L",14630610,1.67249319384773,1.50204608427449
"chr2L",14650610,1.55720161916791,1.38788300413652
"chr2L",14670610,1.56900282712694,1.39918290309681
"chr2L",14690610,1.71894492342528,1.54366473104639
"chr2L",14710610,1.70667634560536,1.53212806230643
"chr2L",14730610,1.63398044796425,1.46272653063284
"chr2L",14750610,1.52342352377384,1.35764605979332
"chr2L",14770610,1.49674762222633,1.33474855502586
"chr2L",14790610,1.37793557272846,1.22336682960612
"chr2L",14810610,1.39805469180948,1.24463024994525
"chr2L",14830610,1.41171359411792,1.25669137706185
"chr2L",14850610,1.35595861329669,1.20401837683189
"chr2L",14870610,1.35128064383783,1.19963708496593
"chr2L",14890610,1.31504985681981,1.16798024686639
"chr2L",14910610,1.23092689250255,1.08870367740726
"chr2L",14930610,1.17224412275104,1.03554303891045
"chr2L",14950610,1.10376500302036,0.975502477179003
"chr2L",14970610,1.03980424057683,0.914401171816638
"chr2L",14990610,1.02612805552966,0.90690991370378
"chr2L",15010610,1.10689934299783,0.985413374511564
"chr2L",15030610,1.14748535392449,1.02411804621244
"chr2L",15050610,1.25267845187697,1.12521426929286
"chr2L",15070610,1.3214569248219,1.20307904734338
"chr2L",15090610,1.34086313577509,1.22744352358898
"chr2L",15110610,1.33218097114229,1.21337934558421
"chr2L",15130610,1.23548999411271,1.11993160167617
"chr2L",15150610,1.31541897919547,1.19746240767198
"chr2L",15170610,1.25575543196234,1.13793541479964
"chr2L",15190610,1.27833141302318,1.15251403936778
"chr2L",15210610,1.27720164357629,1.1391302002455
"chr2L",15230610,1.35821563900537,1.21842318991156
"chr2L",15250610,1.39231587938469,1.24655640550751
"chr2L",15270610,1.53788940165221,1.38547675169834
"chr2L",15290610,1.60386093758658,1.44920504604424
"chr2L",15310610,1.79738062229634,1.64132660785984
"chr2L",15330610,1.86599990142618,1.70414349622127
"chr2L",15350610,1.87682008831809,1.71053427153889
"chr2L",15370610,2.00295130948404,1.83461425418839
"chr2L",15390610,2.02216953309429,1.85347657241424
"chr2L",15410610,2.01315866463848,1.8446398927819
"chr2L",15430610,1.89927128958854,1.73530272514362
"chr2L",15450610,1.82442886007014,1.66201031353228
"chr2L",15470610,1.80903239023582,1.65211454808348
"chr2L",15490610,1.67751288450978,1.52696917897056
"chr2L",15510610,1.74019752448969,1.5905437750883
"chr2L",15530610,1.86817200366957,1.71552741343132
"chr2L",15550610,2.01839940425196,1.85345173376042
"chr2L",15570610,2.22364834767348,2.05914496256968
"chr2L",15590610,2.25846843427254,2.09325101067034
"chr2L",15610610,2.32920210222268,2.16663506266822
"chr2L",15630610,2.19064249242452,2.0266784477178
"chr2L",15650610,2.19524136397944,2.03163663460923
"chr2L",15670610,2.17714187742451,2.01218276025158
"chr2L",15690610,2.23413274681344,2.06441655238381
"chr2L",15710610,2.26213315931165,2.0869804466214
"chr2L",15730610,2.23189292223465,2.05810412519823
"chr2L",15750610,2.17607415464761,2.00560004982202
"chr2L",15770610,2.07155300930594,1.90274208191223
"chr2L",15790610,2.15669117953066,1.98056415578945
"chr2L",15810610,2.16112737758817,1.97854026902262
"chr2L",15830610,2.2509705776793,2.0674035849195
"chr2L",15850610,2.31452889092196,2.12494885702724
"chr2L",15870610,2.2612474347648,2.07316307184468
"chr2L",15890610,2.1648776635881,1.97681192267075
"chr2L",15910610,2.08625989835879,1.89899034971122
"chr2L",15930610,2.18494692726144,1.99610771583993
"chr2L",15950610,2.29048057021871,2.09829164332091
"chr2L",15970610,2.37956229684491,2.18549379896082
"chr2L",15990610,2.30015193773793,2.10717119930519
"chr2L",16010610,2.17915263785099,1.99049355148404
"chr2L",16030610,2.18604223963766,2.00212119743223
"chr2L",16050610,2.08391723862347,1.90394606482636
"chr2L",16070610,1.95747000090422,1.78304429163946
"chr2L",16090610,1.95498919677495,1.78569897709635
"chr2L",16110610,2.0789164067822,1.90960484765848
"chr2L",16130610,1.94977401247645,1.78817890212153
"chr2L",16150610,2.09601029973219,1.92190650765313
"chr2L",16170610,2.28122002372874,2.11250890113057
"chr2L",16190610,2.42395631821535,2.26145593446213
"chr2L",16210610,2.46594005848283,2.30334018253286
"chr2L",16230610,2.51810466820013,2.34389701346759
"chr2L",16250610,2.43158040654424,2.25871154833563
"chr2L",16270610,2.42642265175986,2.25616324787435
"chr2L",16290610,2.5078598022956,2.34778512233506
"chr2L",16310610,2.46840273624618,2.31184458559585
"chr2L",16330610,2.35555909063645,2.19276494114145
"chr2L",16350610,2.20476779527093,2.05312925919172
"chr2L",16370610,2.13242563526588,1.98163959921887
"chr2L",16390610,2.0564023691252,1.91471153799307
"chr2L",16410610,1.95753919110459,1.8093484477883
"chr2L",16430610,1.99874933094711,1.85269221680996
"chr2L",16450610,2.0947504390759,1.94648718004682
"chr2L",16470610,2.04736717241754,1.90157486448246
"chr2L",16490610,2.08624658896549,1.94146075710054
"chr2L",16510610,2.02371405713931,1.88403898166529
"chr2L",16530610,1.99912869824052,1.86173782908192
"chr2L",16550610,1.99576767000965,1.86671177968967
"chr2L",16570610,1.858843088165,1.72018038536022
"chr2L",16590610,1.64970112861187,1.51145329678688
"chr2L",16610610,1.56232463802772,1.43353353307225
"chr2L",16630610,1.42633319032313,1.30365687660319
"chr2L",16650610,1.37680767418937,1.25542098252963
"chr2L",16670610,1.35401611941144,1.23044268244171
"chr2L",16690610,1.22596908863706,1.10791518647774
"chr2L",16710610,1.16512128894815,1.06062456566895
"chr2L",16730610,1.22936271077009,1.13038435610816
"chr2L",16750610,1.12871674091333,1.02327370989361
"chr2L",16770610,1.00031716087802,0.894534238212112
"chr2L",16790610,0.881935418236345,0.763835818736196
"chr2L",16810610,0.915030231115463,0.805675241083576
"chr2L",16830610,0.847932347956907,0.743568885072561
"chr2L",16850610,0.555255909392624,0.497722242546033
"chr2L",16870610,0.657664128873381,0.595039495056323
"chr2L",16890610,0.680952343763445,0.624081950539473
"chr2L",16910610,0.731666590060211,0.663643394290945
"chr2L",16930610,0.742440124446305,0.668112137238754
"chr2L",16950610,0.785111465773136,0.725811402754225
"chr2L",16970610,0.88343954204613,0.852269790447657
"chr2L",16990610,0.98086156839695,0.938579373386192
"chr2L",17010610,0.942401366217114,0.917486956133181
"chr2L",17030610,0.736472082071843,0.692143067574829
"chr2L",17050610,0.835035303756018,0.804578396311165
"chr2L",17070610,0.745750624270134,0.701461834463454
"chr2L",17090610,0.743711530336746,0.6975697192994
"chr2L",17110610,0.741383309202958,0.695257544264963
"chr2L",17130610,0.790913568909805,0.753456939699153
"chr2L",17150610,0.720778092573187,0.684249954013855
"chr2L",17170610,0.735202245446173,0.709449261122606
"chr2L",17190610,0.701618917628383,0.657877402103506
"chr2L",17210610,0.717258547208294,0.667277455164755
"chr2L",17230610,0.711057308100653,0.662292704132033
"chr2L",17250610,0.72185548059945,0.673322118240725
"chr2L",17270610,0.686716031533914,0.646781471216556
"chr2L",17290610,0.666467447993557,0.637928790951286
"chr2L",17310610,0.68666534208544,0.647426678343042
"chr2L",17330610,0.727281328706306,0.677775717702814
"chr2L",17350610,0.7033282378156,0.658171803241536
"chr2L",17370610,0.643464213829125,0.593739190773662
"chr2L",17390610,0.591377678400348,0.53565709370487
"chr2L",17410610,0.621420274167244,0.578345215812993
"chr2L",17430610,0.662455183836002,0.598428445473091
"chr2L",17450610,0.668942288293499,0.611645364199867
"chr2L",17470610,0.680464483884682,0.617923025118155
"chr2L",17490610,0.732869460654153,0.667756779450759
"chr2L",17510610,0.732682601885788,0.671044286912552
"chr2L",17530610,0.749031518125819,0.6813800371623
"chr2L",17550610,0.792837802982,0.726233177423094
"chr2L",17570610,0.820396799941932,0.73771925060339
"chr2L",17590610,0.934091133159521,0.842915145904411
"chr2L",17610610,0.893861662946728,0.793028450816884
"chr2L",17630610,0.925460614436219,0.824164975627414
"chr2L",17650610,0.958185158417584,0.859479237409628
"chr2L",17670610,1.0110391567447,0.910749521843403
"chr2L",17690610,1.02774979691682,0.929403395912842
"chr2L",17710610,1.01203521075034,0.90343070797098
"chr2L",17730610,1.07466648098912,0.960967962846358
"chr2L",17750610,1.07372440242044,0.954694938003989
"chr2L",17770610,1.14502774274207,1.02175166916441
"chr2L",17790610,1.21837500800698,1.0818355201408
"chr2L",17810610,1.31805271032871,1.16801819502013
"chr2L",17830610,1.22890141465699,1.08668142309161
"chr2L",17850610,1.10618517510808,0.968176586420751
"chr2L",17870610,1.10614509228846,0.972165642715477
"chr2L",17890610,1.12324407402294,0.987007148351185
"chr2L",17910610,0.95125791325985,0.827720701984704
"chr2L",17930610,0.932859041523201,0.812482282509657
"chr2L",17950610,0.72782709371491,0.633258538940495
"chr2L",17970610,0.762383047232553,0.679252900535253
"chr2L",17990610,0.733962708020718,0.644755431145068
"chr2L",18010610,0.597783146332383,0.515502436561613
"chr2L",18030610,0.59663580067407,0.528865305926471
"chr2L",18050610,0.545730363089237,0.469234496481717
"chr2L",18070610,0.29568695021464,0.22777812952908
"chr2L",18090610,0.248938900813928,0.184568474109926
"chr2L",18110610,0.192715424211217,0.138223962176647
"chr2L",18130610,0.111339372912875,0.0744879167593542
"chr2L",18150610,0.0611704110538481,0.0381228572239819
"chr2L",18170610,0.0470162208292907,0.0282276756968508
"chr2L",18190610,0.0418148960144868,0.0243102363859916
"chr2L",18210610,0.0440411967349719,0.0256903538322715
"chr2L",18230610,0.0350242487525898,0.0205004621998173
"chr2L",18250610,0.0289583433539259,0.015992728142242
"chr2L",18270610,0.0533819450214186,0.0320708329137796
"chr2L",18290610,0.102082347223104,0.0689493422024868
"chr2L",18310610,0.0595860521685885,0.0362724881280045
"chr2L",18330610,0.0229655213949859,0.01232756572171
"chr2L",18350610,0.0202080034532807,0.0114170722812589
"chr2L",18370610,0.018481488133168,0.0103210262836783
"chr2L",18390610,0.0111683342487231,0.00654198173017802
"chr2L",18410610,0.0108248625942328,0.00657687978409464
"chr2L",18430610,0.00878784505065197,0.00539503612361918
"chr2L",18450610,0.00536657712978889,0.00309671407248538
"chr2L",18470610,0.00407194006206776,0.00191734392486956
"chr2L",18490610,0.00468926768393856,0.00201578719398475
"chr2L",18510610,0.00522264727318174,0.00219995296291917
"chr2L",18530610,0.00776267636190645,0.00350763170261586
"chr2L",18550610,0.0104680764775595,0.00506884210655107
"chr2L",18570610,0.0183302068188462,0.00967397904418255
"chr2L",18590610,0.0279122702374293,0.0161692797440463
"chr2L",18610610,0.0209150691572826,0.0121160658523398
"chr2L",18630610,0.0211005113110573,0.012663039502898
"chr2L",18650610,0.0251879179753124,0.0168321683376698
"chr2L",18670610,0.0342672857855437,0.0224594044037663
"chr2L",18690610,0.0535627442500694,0.037099349233731
"chr2L",18710610,0.0891691294998033,0.0622187578714402
"chr2L",18730610,0.181962224838586,0.13877418074564
"chr2L",18750610,0.173892120543126,0.13360533644493
"chr2L",18770610,0.210366242172851,0.172075180723864
"chr2L",18790610,0.227425395663203,0.1817495878867
"chr2L",18810610,0.19755814111831,0.154316665361182
"chr2L",18830610,0.214670318973688,0.162369044156947
"chr2L",18850610,0.225993828097315,0.171253150178587
"chr2L",18870610,0.284436612126006,0.222656770053733
"chr2L",18890610,0.290431887653527,0.2249265179689
"chr2L",18910610,0.259306517302231,0.195898144758281
"chr2L",18930610,0.290428588070823,0.225770448740583
"chr2L",18950610,0.275211689138124,0.21271210144401
"chr2L",18970610,0.1968195112282,0.144463183703788
"chr2L",18990610,0.170914021386661,0.123885087512792
"chr2L",19010610,0.1806232930455,0.130035120762682
"chr2L",19030610,0.155079959389849,0.109904141526852
"chr2L",19050610,0.168834527097584,0.12090397811378
"chr2L",19070610,0.13186666108789,0.0921016834235253
"chr2L",19090610,0.137228222463716,0.0975020103638725
"chr2L",19110610,0.135590837661611,0.0963903006100487
"chr2L",19130610,0.104884836434234,0.0722178560021855
"chr2L",19150610,0.114241734559876,0.0793188124662547
"chr2L",19170610,0.0878951625626459,0.0579010454985467
